<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,1,20200408,122100,189.5700000,189.6100000,189.2300000,189.2500000
GAZP,1,20200408,122200,189.3000000,189.3400000,189.0500000,189.1300000
GAZP,1,20200408,122300,189.0700000,189.1700000,189.0500000,189.0500000
GAZP,1,20200408,122400,189.1100000,189.1100000,188.9000000,188.9000000
GAZP,1,20200408,122500,188.9000000,189.0500000,188.9000000,189.0100000
GAZP,1,20200408,122600,189.0100000,189.0400000,188.8500000,188.9200000
GAZP,1,20200408,122700,188.9800000,189.1600000,188.8600000,189.0000000
GAZP,1,20200408,122800,189.0000000,189.2700000,188.9600000,189.2400000
GAZP,1,20200408,122900,189.2400000,189.4100000,189.1000000,189.3100000
GAZP,1,20200408,123000,189.3500000,189.5800000,189.3000000,189.5000000
GAZP,1,20200408,123100,189.4900000,189.6000000,189.4500000,189.5900000
GAZP,1,20200408,123200,189.6000000,189.6900000,189.3300000,189.3300000
GAZP,1,20200408,123300,189.4200000,189.4700000,189.3000000,189.3000000
GAZP,1,20200408,123400,189.3600000,189.4300000,189.2500000,189.3600000
GAZP,1,20200408,123500,189.3000000,189.3200000,188.8400000,188.9300000
GAZP,1,20200408,123600,188.9700000,189.0000000,188.7900000,188.9800000
GAZP,1,20200408,123700,188.9200000,189.0600000,188.9000000,188.9600000
GAZP,1,20200408,123800,188.9600000,189.0500000,188.8100000,189.0500000
GAZP,1,20200408,123900,188.9800000,189.0000000,188.8200000,188.8900000
GAZP,1,20200408,124000,188.9400000,189.0700000,188.8800000,189.0000000
GAZP,1,20200408,124100,189.0700000,189.0700000,188.8900000,188.9300000
GAZP,1,20200408,124200,188.9600000,189.0100000,188.8600000,188.9400000
GAZP,1,20200408,124300,188.9400000,189.0000000,188.8200000,188.8300000
GAZP,1,20200408,124400,188.8400000,188.9000000,188.7800000,188.7800000
GAZP,1,20200408,124500,188.7800000,189.2400000,188.7000000,189.2100000
GAZP,1,20200408,124600,189.1300000,189.3100000,189.1000000,189.1600000
GAZP,1,20200408,124700,189.1700000,189.3000000,189.0900000,189.2800000
GAZP,1,20200408,124800,189.3000000,189.3600000,189.1800000,189.2100000
GAZP,1,20200408,124900,189.1700000,189.2600000,189.1700000,189.2200000
GAZP,1,20200408,125000,189.2000000,189.2000000,189.0000000,189.1000000
GAZP,1,20200408,125100,189.1000000,189.1300000,188.8100000,189.0800000
GAZP,1,20200408,125200,189.0900000,189.0900000,188.8000000,188.9600000
GAZP,1,20200408,125300,188.9700000,188.9800000,188.7500000,188.7500000
GAZP,1,20200408,125400,188.8200000,188.9800000,188.6700000,188.9600000
GAZP,1,20200408,125500,188.9700000,189.0900000,188.9100000,189.0400000
GAZP,1,20200408,125600,189.0700000,189.2000000,189.0700000,189.2000000
GAZP,1,20200408,125700,189.1700000,189.2900000,189.0600000,189.1000000
GAZP,1,20200408,125800,189.1100000,189.1900000,189.0500000,189.0500000
GAZP,1,20200408,125900,189.0900000,189.2800000,189.0500000,189.1800000
GAZP,1,20200408,130000,189.2300000,189.4700000,189.1700000,189.2300000
GAZP,1,20200408,130100,189.3100000,189.5700000,189.3000000,189.4400000
GAZP,1,20200408,130200,189.4500000,189.4500000,189.1700000,189.2600000
GAZP,1,20200408,130300,189.2900000,189.3100000,189.0500000,189.1400000
GAZP,1,20200408,130400,189.1300000,189.2700000,189.1100000,189.1400000
GAZP,1,20200408,130500,189.1500000,189.3000000,189.0800000,189.2600000
GAZP,1,20200408,130600,189.3000000,189.3800000,189.2300000,189.3200000
GAZP,1,20200408,130700,189.3100000,189.3800000,189.2500000,189.2500000
GAZP,1,20200408,130800,189.3000000,189.4900000,189.3000000,189.4600000
GAZP,1,20200408,130900,189.4900000,189.5800000,189.3600000,189.5100000
GAZP,1,20200408,131000,189.5100000,189.7500000,189.5100000,189.5900000
GAZP,1,20200408,131100,189.5200000,189.5600000,189.3300000,189.3800000
GAZP,1,20200408,131200,189.4000000,189.4000000,189.3200000,189.3300000
GAZP,1,20200408,131300,189.3200000,189.3800000,189.3200000,189.3700000
GAZP,1,20200408,131400,189.3800000,189.5100000,189.3200000,189.5000000
GAZP,1,20200408,131500,189.4500000,189.4900000,189.3400000,189.4000000
GAZP,1,20200408,131600,189.4000000,189.5200000,189.3700000,189.4300000
GAZP,1,20200408,131700,189.5400000,189.8900000,189.5400000,189.7100000
GAZP,1,20200408,131800,189.7800000,189.8400000,189.7000000,189.7100000
GAZP,1,20200408,131900,189.7400000,189.7800000,189.6700000,189.6700000
GAZP,1,20200408,132000,189.6700000,189.6900000,189.5900000,189.6900000
GAZP,1,20200408,132100,189.6400000,189.7400000,189.6200000,189.7300000
GAZP,1,20200408,132200,189.7100000,189.9800000,189.7100000,189.9300000
GAZP,1,20200408,132300,189.8900000,189.9200000,189.7500000,189.8000000
GAZP,1,20200408,132400,189.8100000,189.8400000,189.7500000,189.8300000
GAZP,1,20200408,132500,189.8000000,189.8000000,189.5100000,189.6000000
GAZP,1,20200408,132600,189.5900000,189.7400000,189.5700000,189.6800000
GAZP,1,20200408,132700,189.6600000,189.7700000,189.6600000,189.7200000
GAZP,1,20200408,132800,189.6900000,189.7500000,189.6300000,189.6800000
GAZP,1,20200408,132900,189.6600000,189.7700000,189.6600000,189.7600000
GAZP,1,20200408,133000,189.7000000,189.7700000,189.6700000,189.7400000
GAZP,1,20200408,133100,189.7700000,189.8800000,189.6800000,189.8800000
GAZP,1,20200408,133200,189.9200000,189.9700000,189.8700000,189.8700000
GAZP,1,20200408,133300,189.9600000,189.9600000,189.7900000,189.8800000
GAZP,1,20200408,133400,189.8800000,190.3500000,189.8400000,190.2600000
GAZP,1,20200408,133500,190.2600000,190.3000000,189.9800000,190.0300000
GAZP,1,20200408,133600,190.0700000,190.1200000,189.6900000,189.8300000
GAZP,1,20200408,133700,189.9000000,189.9500000,189.8500000,189.8500000
GAZP,1,20200408,133800,189.8200000,189.9300000,189.7500000,189.8300000
GAZP,1,20200408,133900,189.7800000,189.8400000,189.6300000,189.6800000
GAZP,1,20200408,134000,189.6600000,189.7000000,189.5100000,189.5100000
GAZP,1,20200408,134100,189.5100000,189.5400000,189.3100000,189.4800000
GAZP,1,20200408,134200,189.5000000,189.5400000,189.4300000,189.5400000
GAZP,1,20200408,134300,189.5400000,189.5900000,189.4900000,189.5400000
GAZP,1,20200408,134400,189.5800000,189.5900000,189.5100000,189.5600000
GAZP,1,20200408,134500,189.5200000,189.5800000,189.3600000,189.4300000
GAZP,1,20200408,134600,189.4300000,189.4400000,189.3200000,189.4400000
GAZP,1,20200408,134700,189.4000000,189.5000000,189.4000000,189.4900000
GAZP,1,20200408,134800,189.4600000,189.5200000,189.4200000,189.4900000
GAZP,1,20200408,134900,189.4400000,189.4800000,189.3300000,189.3700000
GAZP,1,20200408,135000,189.4300000,189.4400000,189.3200000,189.4100000
GAZP,1,20200408,135100,189.3900000,189.4300000,189.3200000,189.3700000
GAZP,1,20200408,135200,189.3300000,189.4000000,189.3000000,189.3900000
GAZP,1,20200408,135300,189.3700000,189.4400000,189.3500000,189.4100000
GAZP,1,20200408,135400,189.4300000,189.5000000,189.3000000,189.4900000
GAZP,1,20200408,135500,189.4600000,189.5000000,189.3400000,189.3900000
GAZP,1,20200408,135600,189.4100000,189.4300000,189.2500000,189.2900000
GAZP,1,20200408,135700,189.3300000,189.4800000,189.2900000,189.4400000
GAZP,1,20200408,135800,189.4400000,189.7100000,189.4000000,189.6200000
GAZP,1,20200408,135900,189.6500000,189.7600000,189.6300000,189.6600000
GAZP,1,20200408,140000,189.6600000,189.7800000,189.6600000,189.7300000
GAZP,1,20200408,140100,189.6900000,189.7800000,189.6900000,189.7800000
GAZP,1,20200408,140200,189.7800000,189.7800000,189.6900000,189.6900000
GAZP,1,20200408,140300,189.7000000,189.7000000,189.6800000,189.7000000
GAZP,1,20200408,140400,189.6800000,189.7100000,189.6800000,189.7000000
GAZP,1,20200408,140500,189.7000000,189.7500000,189.5300000,189.6800000
GAZP,1,20200408,140600,189.7000000,189.9000000,189.6400000,189.9000000
GAZP,1,20200408,140700,189.9000000,190.0400000,189.7600000,189.8000000
GAZP,1,20200408,140800,189.7500000,189.7600000,189.6700000,189.6700000
GAZP,1,20200408,140900,189.6600000,189.7500000,189.6200000,189.7000000
GAZP,1,20200408,141000,189.6800000,189.7300000,189.6500000,189.6600000
GAZP,1,20200408,141100,189.7000000,189.7200000,189.5800000,189.6500000
GAZP,1,20200408,141200,189.6500000,189.9100000,189.5900000,189.8900000
GAZP,1,20200408,141300,189.8900000,189.9900000,189.8800000,189.9500000
GAZP,1,20200408,141400,189.9500000,190.0600000,189.9200000,189.9500000
GAZP,1,20200408,141500,189.9500000,189.9600000,189.9000000,189.9400000
GAZP,1,20200408,141600,189.9500000,190.0800000,189.9500000,190.0000000
GAZP,1,20200408,141700,189.9900000,190.0000000,189.9000000,190.0000000
GAZP,1,20200408,141800,189.9700000,190.0400000,189.9000000,190.0300000
GAZP,1,20200408,141900,190.0100000,190.1200000,190.0100000,190.0500000
GAZP,1,20200408,142000,190.1000000,190.4900000,190.0700000,190.4600000
GAZP,1,20200408,142100,190.4700000,190.7800000,190.3700000,190.4500000
GAZP,1,20200408,142200,190.4900000,190.4900000,190.1700000,190.2000000
GAZP,1,20200408,142300,190.3200000,190.3200000,190.1200000,190.2700000
GAZP,1,20200408,142400,190.2600000,190.3100000,190.0000000,190.2600000
GAZP,1,20200408,142500,190.2200000,190.3000000,190.1900000,190.2100000
GAZP,1,20200408,142600,190.1400000,190.2400000,190.1400000,190.1700000
GAZP,1,20200408,142700,190.1700000,190.2900000,190.1700000,190.2500000
GAZP,1,20200408,142800,190.2500000,190.2800000,190.1900000,190.2400000
GAZP,1,20200408,142900,190.2500000,190.3900000,190.2400000,190.2900000
GAZP,1,20200408,143000,190.2900000,190.2900000,190.0500000,190.1800000
GAZP,1,20200408,143100,190.2100000,190.2100000,190.0100000,190.0400000
GAZP,1,20200408,143200,190.0400000,190.1000000,189.8400000,190.0400000
GAZP,1,20200408,143300,190.0500000,190.1700000,189.9900000,190.0400000
GAZP,1,20200408,143400,190.0000000,190.0300000,189.9200000,190.0100000
GAZP,1,20200408,143500,190.0100000,190.0700000,189.9900000,190.0000000
GAZP,1,20200408,143600,190.0200000,190.1700000,190.0000000,190.1700000
GAZP,1,20200408,143700,190.1700000,190.2800000,190.0800000,190.1100000
GAZP,1,20200408,143800,190.1300000,190.1800000,190.0700000,190.1600000
GAZP,1,20200408,143900,190.1600000,190.1900000,190.1500000,190.1900000
GAZP,1,20200408,144000,190.1900000,190.3300000,190.1900000,190.2600000
GAZP,1,20200408,144100,190.2600000,190.3100000,190.0900000,190.0900000
GAZP,1,20200408,144200,190.1000000,190.2000000,190.1000000,190.1900000
GAZP,1,20200408,144300,190.1900000,190.2200000,190.0000000,190.0500000
GAZP,1,20200408,144400,190.0500000,190.1600000,190.0100000,190.0900000
GAZP,1,20200408,144500,190.0900000,190.1600000,190.0500000,190.1600000
GAZP,1,20200408,144600,190.1100000,190.1200000,189.9200000,189.9200000
GAZP,1,20200408,144700,189.9700000,190.0400000,189.8800000,190.0000000
GAZP,1,20200408,144800,190.0900000,190.1000000,189.9800000,190.0600000
GAZP,1,20200408,144900,190.0600000,190.1000000,190.0200000,190.0400000
GAZP,1,20200408,145000,190.0300000,190.1300000,190.0300000,190.1200000
GAZP,1,20200408,145100,190.1100000,190.1300000,190.0200000,190.1000000
GAZP,1,20200408,145200,190.1300000,190.2000000,190.1000000,190.1200000
GAZP,1,20200408,145300,190.1100000,190.2100000,190.1000000,190.2100000
GAZP,1,20200408,145400,190.2100000,190.2200000,190.1500000,190.1800000
GAZP,1,20200408,145500,190.1800000,190.3000000,190.1500000,190.2700000
GAZP,1,20200408,145600,190.3000000,190.5300000,190.3000000,190.4000000
GAZP,1,20200408,145700,190.4300000,190.5000000,190.2000000,190.4400000
GAZP,1,20200408,145800,190.4000000,190.4300000,190.3500000,190.3600000
GAZP,1,20200408,145900,190.4200000,190.4500000,190.3900000,190.4200000
GAZP,1,20200408,150000,190.4400000,190.4400000,190.2500000,190.3800000
GAZP,1,20200408,150100,190.3500000,190.4500000,190.3200000,190.3900000
GAZP,1,20200408,150200,190.3900000,190.5000000,190.3600000,190.5000000
GAZP,1,20200408,150300,190.4800000,190.5000000,190.4100000,190.4100000
GAZP,1,20200408,150400,190.4100000,190.9900000,190.4100000,190.8900000
GAZP,1,20200408,150500,190.8900000,191.1800000,190.8900000,190.9300000
GAZP,1,20200408,150600,190.9900000,191.4400000,190.8800000,191.4400000
GAZP,1,20200408,150700,191.4300000,191.5400000,191.0400000,191.2400000
GAZP,1,20200408,150800,191.2400000,191.3000000,190.8800000,191.0600000
GAZP,1,20200408,150900,191.1500000,191.2000000,191.0600000,191.1000000
GAZP,1,20200408,151000,191.1000000,191.2500000,191.0900000,191.1600000
GAZP,1,20200408,151100,191.1600000,191.4900000,191.1600000,191.3700000
GAZP,1,20200408,151200,191.3700000,191.4500000,191.1400000,191.2600000
GAZP,1,20200408,151300,191.2100000,191.4000000,191.1800000,191.2500000
GAZP,1,20200408,151400,191.3200000,191.4400000,191.1600000,191.3400000
GAZP,1,20200408,151500,191.3500000,191.4000000,191.1400000,191.2000000
GAZP,1,20200408,151600,191.2300000,191.2300000,191.1700000,191.2000000
GAZP,1,20200408,151700,191.1800000,191.2800000,191.1800000,191.2600000
GAZP,1,20200408,151800,191.2700000,191.4800000,191.2700000,191.4800000
GAZP,1,20200408,151900,191.4500000,191.8500000,191.4500000,191.7200000
GAZP,1,20200408,152000,191.7500000,191.8000000,191.6700000,191.7300000
GAZP,1,20200408,152100,191.7400000,191.7500000,191.5100000,191.5100000
GAZP,1,20200408,152200,191.5100000,191.5800000,191.4700000,191.5000000
GAZP,1,20200408,152300,191.5000000,191.5000000,191.2300000,191.2600000
GAZP,1,20200408,152400,191.2100000,191.4300000,191.2100000,191.3000000
GAZP,1,20200408,152500,191.3600000,191.4300000,191.3000000,191.4000000
GAZP,1,20200408,152600,191.3500000,191.4000000,191.2600000,191.3500000
GAZP,1,20200408,152700,191.3300000,191.3300000,191.1500000,191.3000000
GAZP,1,20200408,152800,191.2200000,191.2800000,190.9900000,191.2500000
GAZP,1,20200408,152900,191.2500000,191.3800000,191.2500000,191.2700000
GAZP,1,20200408,153000,191.2900000,191.3800000,191.1900000,191.3500000
GAZP,1,20200408,153100,191.3500000,191.3900000,191.2100000,191.2200000
GAZP,1,20200408,153200,191.2500000,191.3000000,191.2000000,191.2500000
GAZP,1,20200408,153300,191.2200000,191.3700000,191.1000000,191.3200000
GAZP,1,20200408,153400,191.2800000,191.2800000,191.1200000,191.1900000
GAZP,1,20200408,153500,191.1500000,191.2300000,191.1000000,191.1300000
GAZP,1,20200408,153600,191.2000000,191.2000000,191.1000000,191.1900000
GAZP,1,20200408,153700,191.1900000,191.1900000,191.0400000,191.1200000
GAZP,1,20200408,153800,191.1500000,191.1500000,191.0000000,191.0700000
GAZP,1,20200408,153900,191.1000000,191.1200000,191.0500000,191.0900000
GAZP,1,20200408,154000,191.0800000,191.1700000,191.0600000,191.1000000
GAZP,1,20200408,154100,191.1500000,191.1500000,191.0300000,191.0900000
GAZP,1,20200408,154200,191.1400000,191.4700000,191.0000000,191.4700000
GAZP,1,20200408,154300,191.4300000,191.4300000,191.2700000,191.2800000
GAZP,1,20200408,154400,191.2800000,191.3400000,191.2100000,191.3300000
GAZP,1,20200408,154500,191.3400000,191.4200000,191.3000000,191.3700000
GAZP,1,20200408,154600,191.3600000,191.4700000,191.3100000,191.4200000
GAZP,1,20200408,154700,191.4600000,191.6900000,191.3500000,191.4100000
GAZP,1,20200408,154800,191.4100000,191.4700000,191.3400000,191.4400000
GAZP,1,20200408,154900,191.4100000,191.4700000,191.3300000,191.3400000
GAZP,1,20200408,155000,191.3800000,191.3900000,191.2000000,191.2600000
GAZP,1,20200408,155100,191.2600000,191.3000000,191.0900000,191.1400000
GAZP,1,20200408,155200,191.1700000,191.2200000,191.0900000,191.1600000
GAZP,1,20200408,155300,191.1300000,191.2400000,191.0900000,191.2400000
GAZP,1,20200408,155400,191.2300000,191.2700000,191.0900000,191.2000000
GAZP,1,20200408,155500,191.1500000,191.2700000,191.1000000,191.2400000
GAZP,1,20200408,155600,191.2400000,191.2700000,191.0900000,191.0900000
GAZP,1,20200408,155700,191.0900000,191.0900000,190.9500000,191.0700000
GAZP,1,20200408,155800,191.0800000,191.2000000,191.0200000,191.1600000
GAZP,1,20200408,155900,191.1300000,191.4300000,191.1100000,191.4300000
GAZP,1,20200408,160000,191.4300000,191.7500000,191.4200000,191.6800000
GAZP,1,20200408,160100,191.6800000,191.9800000,191.6300000,191.7900000
GAZP,1,20200408,160200,191.8300000,191.9800000,191.8100000,191.8600000
GAZP,1,20200408,160300,191.8900000,191.9000000,191.6900000,191.7800000
GAZP,1,20200408,160400,191.7900000,191.8200000,191.6200000,191.7800000
GAZP,1,20200408,160500,191.7900000,191.8800000,191.6700000,191.6900000
GAZP,1,20200408,160600,191.8200000,192.5000000,191.7900000,192.5000000
GAZP,1,20200408,160700,192.4800000,192.7800000,192.3600000,192.5800000
GAZP,1,20200408,160800,192.5900000,192.5900000,192.2100000,192.2300000
GAZP,1,20200408,160900,192.2300000,192.3200000,192.0900000,192.3000000
GAZP,1,20200408,161000,192.3200000,192.3800000,192.1200000,192.1800000
GAZP,1,20200408,161100,192.1900000,192.2500000,192.1000000,192.1000000
GAZP,1,20200408,161200,192.1000000,192.3100000,192.1000000,192.1400000
GAZP,1,20200408,161300,192.2000000,192.2000000,191.9100000,192.0700000
GAZP,1,20200408,161400,192.0500000,192.1500000,192.0000000,192.0800000
GAZP,1,20200408,161500,192.0900000,192.2000000,192.0800000,192.1200000
GAZP,1,20200408,161600,192.0800000,192.2200000,192.0600000,192.0800000
GAZP,1,20200408,161700,192.0600000,192.1700000,192.0000000,192.0000000
GAZP,1,20200408,161800,192.1000000,192.1400000,191.9700000,192.0400000
GAZP,1,20200408,161900,192.0400000,192.0800000,191.7400000,191.8000000
GAZP,1,20200408,162000,191.8400000,191.9100000,191.7000000,191.8000000
GAZP,1,20200408,162100,191.7500000,192.0500000,191.7500000,192.0400000
GAZP,1,20200408,162200,192.0400000,192.0400000,191.8400000,191.9000000
GAZP,1,20200408,162300,191.9500000,192.0000000,191.8200000,191.9800000
GAZP,1,20200408,162400,191.9900000,192.0500000,191.9500000,191.9900000
GAZP,1,20200408,162500,192.0000000,192.2200000,192.0000000,192.1100000
GAZP,1,20200408,162600,192.1000000,192.2800000,192.1000000,192.2200000
GAZP,1,20200408,162700,192.2200000,192.4000000,192.1700000,192.3100000
GAZP,1,20200408,162800,192.3400000,192.4000000,192.2300000,192.2500000
GAZP,1,20200408,162900,192.2600000,192.4000000,192.2300000,192.2300000
GAZP,1,20200408,163000,192.3100000,192.5500000,192.2000000,192.5500000
GAZP,1,20200408,163100,192.5600000,192.8300000,192.4500000,192.7900000
GAZP,1,20200408,163200,192.8000000,192.8900000,192.6000000,192.7200000
GAZP,1,20200408,163300,192.6200000,192.6500000,192.1300000,192.2500000
GAZP,1,20200408,163400,192.2500000,192.2800000,192.1100000,192.2600000
GAZP,1,20200408,163500,192.2300000,192.4100000,192.0300000,192.1000000
GAZP,1,20200408,163600,192.0700000,192.1000000,191.8000000,191.9200000
GAZP,1,20200408,163700,191.8400000,191.9200000,191.6300000,191.7200000
GAZP,1,20200408,163800,191.7900000,191.9000000,191.7000000,191.8700000
